period_begin,period_end,period_duration,state,state_code,search_word
2022-10-30,2022-11-05,7,Rhode Island,RI,William
2022-11-06,2022-11-12,7,Rhode Island,RI,William
2022-11-13,2022-11-19,7,Rhode Island,RI,William
2022-11-20,2022-11-26,7,Rhode Island,RI,William
2022-11-27,2022-12-03,7,Rhode Island,RI,William
2022-01-02,2022-01-08,7,South Carolina,SC,Eli
2022-01-09,2022-01-15,7,South Carolina,SC,Miles
2022-01-16,2022-01-22,7,South Carolina,SC,Miles
2022-01-23,2022-01-29,7,South Carolina,SC,Derrick
2022-01-30,2022-02-05,7,South Carolina,SC,William
2022-02-06,2022-02-12,7,South Carolina,SC,Eli
2022-02-13,2022-02-19,7,South Carolina,SC,Eli
2022-02-20,2022-02-26,7,South Carolina,SC,Eli
2022-02-27,2022-03-05,7,South Carolina,SC,Eli
2022-03-06,2022-03-12,7,South Carolina,SC,Jayden
2022-03-13,2022-03-19,7,South Carolina,SC,Nolan
2022-03-20,2022-03-26,7,South Carolina,SC,Jackson
2022-03-27,2022-04-02,7,South Carolina,SC,Jackson
2022-04-03,2022-04-09,7,South Carolina,SC,Andrew
2022-04-10,2022-04-16,7,South Carolina,SC,Andrew
2022-04-17,2022-04-23,7,South Carolina,SC,Andrew
2022-04-24,2022-04-30,7,South Carolina,SC,Andrew
2022-05-01,2022-05-07,7,South Carolina,SC,Eli
2022-05-08,2022-05-14,7,South Carolina,SC,Nicholas
2022-05-15,2022-05-21,7,South Carolina,SC,Julian
2022-05-22,2022-05-28,7,South Carolina,SC,Adam
2022-05-29,2022-06-04,7,South Carolina,SC,Jackson
2022-06-05,2022-06-11,7,South Carolina,SC,Andrew
2022-06-12,2022-06-18,7,South Carolina,SC,Hudson
2022-06-19,2022-06-25,7,South Carolina,SC,Hudson
2022-06-26,2022-07-02,7,South Carolina,SC,Hudson
2022-07-03,2022-07-09,7,South Carolina,SC,Hudson
2022-07-10,2022-07-16,7,South Carolina,SC,Nolan
2022-07-17,2022-07-23,7,South Carolina,SC,Isaiah
2022-07-24,2022-07-30,7,South Carolina,SC,Andrew
2022-07-31,2022-08-06,7,South Carolina,SC,Eli
2022-08-07,2022-08-13,7,South Carolina,SC,Eli
2022-08-14,2022-08-20,7,South Carolina,SC,Eli
2022-08-21,2022-08-27,7,South Carolina,SC,Eli
2022-08-28,2022-09-03,7,South Carolina,SC,Eli
2022-09-04,2022-09-10,7,South Carolina,SC,Eli
2022-09-11,2022-09-17,7,South Carolina,SC,Jackson
2022-09-18,2022-09-24,7,South Carolina,SC,Jackson
2022-09-25,2022-10-01,7,South Carolina,SC,Hudson
2022-10-02,2022-10-08,7,South Carolina,SC,Nicholas
2022-10-09,2022-10-15,7,South Carolina,SC,Nicholas
2022-10-16,2022-10-22,7,South Carolina,SC,Nicholas
2022-10-23,2022-10-29,7,South Carolina,SC,Hudson
2022-10-30,2022-11-05,7,South Carolina,SC,William
2022-11-06,2022-11-12,7,South Carolina,SC,William
2022-11-13,2022-11-19,7,South Carolina,SC,William
2022-11-20,2022-11-26,7,South Carolina,SC,William
2022-11-27,2022-12-03,7,South Carolina,SC,William
2022-01-02,2022-01-08,7,South Dakota,SD,Eli
2022-01-09,2022-01-15,7,South Dakota,SD,Miles
2022-01-16,2022-01-22,7,South Dakota,SD,Miles
2022-01-23,2022-01-29,7,South Dakota,SD,Derrick
2022-01-30,2022-02-05,7,South Dakota,SD,William
2022-02-06,2022-02-12,7,South Dakota,SD,Eli
2022-02-13,2022-02-19,7,South Dakota,SD,Eli
2022-02-20,2022-02-26,7,South Dakota,SD,Eli
2022-02-27,2022-03-05,7,South Dakota,SD,Eli
2022-03-06,2022-03-12,7,South Dakota,SD,Jayden
2022-03-13,2022-03-19,7,South Dakota,SD,Nolan
2022-03-20,2022-03-26,7,South Dakota,SD,Jackson
2022-03-27,2022-04-02,7,South Dakota,SD,Jackson
2022-04-03,2022-04-09,7,South Dakota,SD,Andrew
2022-04-10,2022-04-16,7,South Dakota,SD,Andrew
2022-04-17,2022-04-23,7,South Dakota,SD,Andrew
2022-04-24,2022-04-30,7,South Dakota,SD,Andrew
2022-05-01,2022-05-07,7,South Dakota,SD,Eli
2022-05-08,2022-05-14,7,South Dakota,SD,Nicholas
2022-05-15,2022-05-21,7,South Dakota,SD,Julian
2022-05-22,2022-05-28,7,South Dakota,SD,Adam
2022-05-29,2022-06-04,7,South Dakota,SD,Jackson
2022-06-05,2022-06-11,7,South Dakota,SD,Andrew
2022-06-12,2022-06-18,7,South Dakota,SD,Hudson
2022-06-19,2022-06-25,7,South Dakota,SD,Hudson
2022-06-26,2022-07-02,7,South Dakota,SD,Hudson
2022-07-03,2022-07-09,7,South Dakota,SD,Hudson
2022-07-10,2022-07-16,7,South Dakota,SD,Nolan
2022-07-17,2022-07-23,7,South Dakota,SD,Isaiah
2022-07-24,2022-07-30,7,South Dakota,SD,Andrew
2022-07-31,2022-08-06,7,South Dakota,SD,Eli
2022-08-07,2022-08-13,7,South Dakota,SD,Eli
2022-08-14,2022-08-20,7,South Dakota,SD,Eli
2022-08-21,2022-08-27,7,South Dakota,SD,Eli
2022-08-28,2022-09-03,7,South Dakota,SD,Eli
2022-09-04,2022-09-10,7,South Dakota,SD,Eli
2022-09-11,2022-09-17,7,South Dakota,SD,Jackson
2022-09-18,2022-09-24,7,South Dakota,SD,Jackson
2022-09-25,2022-10-01,7,South Dakota,SD,Hudson
2022-10-02,2022-10-08,7,South Dakota,SD,Nicholas
2022-10-09,2022-10-15,7,South Dakota,SD,Nicholas
2022-10-16,2022-10-22,7,South Dakota,SD,Nicholas
2022-10-23,2022-10-29,7,South Dakota,SD,Hudson
2022-10-30,2022-11-05,7,South Dakota,SD,William
2022-11-06,2022-11-12,7,South Dakota,SD,William
2022-11-13,2022-11-19,7,South Dakota,SD,William
2022-11-20,2022-11-26,7,South Dakota,SD,William
2022-11-27,2022-12-03,7,South Dakota,SD,William
2022-01-02,2022-01-08,7,Tennessee,TN,Eli
2022-01-09,2022-01-15,7,Tennessee,TN,Miles
2022-01-16,2022-01-22,7,Tennessee,TN,Miles
2022-01-23,2022-01-29,7,Tennessee,TN,Derrick
2022-01-30,2022-02-05,7,Tennessee,TN,William
2022-02-06,2022-02-12,7,Tennessee,TN,Eli
2022-02-13,2022-02-19,7,Tennessee,TN,Eli
2022-02-20,2022-02-26,7,Tennessee,TN,Eli
2022-02-27,2022-03-05,7,Tennessee,TN,Eli
2022-03-06,2022-03-12,7,Tennessee,TN,Jayden
2022-03-13,2022-03-19,7,Tennessee,TN,Nolan
2022-03-20,2022-03-26,7,Tennessee,TN,Jackson
2022-03-27,2022-04-02,7,Tennessee,TN,Jackson
2022-04-03,2022-04-09,7,Tennessee,TN,Andrew
2022-04-10,2022-04-16,7,Tennessee,TN,Andrew
2022-04-17,2022-04-23,7,Tennessee,TN,Andrew
2022-04-24,2022-04-30,7,Tennessee,TN,Andrew
2022-05-01,2022-05-07,7,Tennessee,TN,Eli
2022-05-08,2022-05-14,7,Tennessee,TN,Nicholas
2022-05-15,2022-05-21,7,Tennessee,TN,Julian
2022-05-22,2022-05-28,7,Tennessee,TN,Adam
2022-05-29,2022-06-04,7,Tennessee,TN,Jackson
2022-06-05,2022-06-11,7,Tennessee,TN,Andrew
2022-06-12,2022-06-18,7,Tennessee,TN,Hudson
2022-06-19,2022-06-25,7,Tennessee,TN,Hudson
2022-06-26,2022-07-02,7,Tennessee,TN,Hudson
2022-07-03,2022-07-09,7,Tennessee,TN,Hudson
2022-07-10,2022-07-16,7,Tennessee,TN,Nolan
2022-07-17,2022-07-23,7,Tennessee,TN,Isaiah
2022-07-24,2022-07-30,7,Tennessee,TN,Andrew
2022-07-31,2022-08-06,7,Tennessee,TN,Eli
2022-08-07,2022-08-13,7,Tennessee,TN,Eli
2022-08-14,2022-08-20,7,Tennessee,TN,Eli
2022-08-21,2022-08-27,7,Tennessee,TN,Eli
2022-08-28,2022-09-03,7,Tennessee,TN,Eli
2022-09-04,2022-09-10,7,Tennessee,TN,Eli
2022-09-11,2022-09-17,7,Tennessee,TN,Jackson
2022-09-18,2022-09-24,7,Tennessee,TN,Jackson
2022-09-25,2022-10-01,7,Tennessee,TN,Hudson
2022-10-02,2022-10-08,7,Tennessee,TN,Nicholas
2022-10-09,2022-10-15,7,Tennessee,TN,Nicholas
2022-10-16,2022-10-22,7,Tennessee,TN,Nicholas
2022-10-23,2022-10-29,7,Tennessee,TN,Hudson
2022-10-30,2022-11-05,7,Tennessee,TN,William
2022-11-06,2022-11-12,7,Tennessee,TN,William
2022-11-13,2022-11-19,7,Tennessee,TN,William
2022-11-20,2022-11-26,7,Tennessee,TN,William
2022-11-27,2022-12-03,7,Tennessee,TN,William
2022-01-02,2022-01-08,7,Texas,TX,Eli
2022-01-09,2022-01-15,7,Texas,TX,Miles
2022-01-16,2022-01-22,7,Texas,TX,Miles
2022-01-23,2022-01-29,7,Texas,TX,Derrick
2022-01-30,2022-02-05,7,Texas,TX,William
2022-02-06,2022-02-12,7,Texas,TX,Eli
2022-02-13,2022-02-19,7,Texas,TX,Eli
2022-02-20,2022-02-26,7,Texas,TX,Eli
2022-02-27,2022-03-05,7,Texas,TX,Eli
2022-03-06,2022-03-12,7,Texas,TX,Jayden
2022-03-13,2022-03-19,7,Texas,TX,Nolan
2022-03-20,2022-03-26,7,Texas,TX,Jackson
2022-03-27,2022-04-02,7,Texas,TX,Jackson
2022-04-03,2022-04-09,7,Texas,TX,Andrew
2022-04-10,2022-04-16,7,Texas,TX,Andrew
2022-04-17,2022-04-23,7,Texas,TX,Andrew
2022-04-24,2022-04-30,7,Texas,TX,Andrew
2022-05-01,2022-05-07,7,Texas,TX,Eli
2022-05-08,2022-05-14,7,Texas,TX,Nicholas
2022-05-15,2022-05-21,7,Texas,TX,Julian
2022-05-22,2022-05-28,7,Texas,TX,Adam
2022-05-29,2022-06-04,7,Texas,TX,Jackson
2022-06-05,2022-06-11,7,Texas,TX,Andrew
2022-06-12,2022-06-18,7,Texas,TX,Hudson
2022-06-19,2022-06-25,7,Texas,TX,Hudson
2022-06-26,2022-07-02,7,Texas,TX,Hudson
2022-07-03,2022-07-09,7,Texas,TX,Hudson
2022-07-10,2022-07-16,7,Texas,TX,Nolan
2022-07-17,2022-07-23,7,Texas,TX,Isaiah
2022-07-24,2022-07-30,7,Texas,TX,Andrew
2022-07-31,2022-08-06,7,Texas,TX,Eli
2022-08-07,2022-08-13,7,Texas,TX,Eli
2022-08-14,2022-08-20,7,Texas,TX,Eli
2022-08-21,2022-08-27,7,Texas,TX,Eli
2022-08-28,2022-09-03,7,Texas,TX,Eli
2022-09-04,2022-09-10,7,Texas,TX,Eli
2022-09-11,2022-09-17,7,Texas,TX,Jackson
2022-09-18,2022-09-24,7,Texas,TX,Jackson
2022-09-25,2022-10-01,7,Texas,TX,Hudson
2022-10-02,2022-10-08,7,Texas,TX,Nicholas
2022-10-09,2022-10-15,7,Texas,TX,Nicholas
2022-10-16,2022-10-22,7,Texas,TX,Nicholas
2022-10-23,2022-10-29,7,Texas,TX,Hudson
2022-10-30,2022-11-05,7,Texas,TX,William
2022-11-06,2022-11-12,7,Texas,TX,William
2022-11-13,2022-11-19,7,Texas,TX,William
2022-11-20,2022-11-26,7,Texas,TX,William
2022-11-27,2022-12-03,7,Texas,TX,William
2022-01-02,2022-01-08,7,Utah,UT,Eli
2022-01-09,2022-01-15,7,Utah,UT,Miles
2022-01-16,2022-01-22,7,Utah,UT,Miles
2022-01-23,2022-01-29,7,Utah,UT,Derrick
2022-01-30,2022-02-05,7,Utah,UT,William
2022-02-06,2022-02-12,7,Utah,UT,Eli
2022-02-13,2022-02-19,7,Utah,UT,Eli
2022-02-20,2022-02-26,7,Utah,UT,Eli
2022-02-27,2022-03-05,7,Utah,UT,Eli
2022-03-06,2022-03-12,7,Utah,UT,Jayden
2022-03-13,2022-03-19,7,Utah,UT,Nolan
2022-03-20,2022-03-26,7,Utah,UT,Jackson
2022-03-27,2022-04-02,7,Utah,UT,Jackson
2022-04-03,2022-04-09,7,Utah,UT,Andrew
2022-04-10,2022-04-16,7,Utah,UT,Andrew
2022-04-17,2022-04-23,7,Utah,UT,Andrew
2022-04-24,2022-04-30,7,Utah,UT,Andrew
2022-05-01,2022-05-07,7,Utah,UT,Eli
2022-05-08,2022-05-14,7,Utah,UT,Nicholas
2022-05-15,2022-05-21,7,Utah,UT,Julian
2022-05-22,2022-05-28,7,Utah,UT,Adam
2022-05-29,2022-06-04,7,Utah,UT,Jackson
2022-06-05,2022-06-11,7,Utah,UT,Andrew
2022-06-12,2022-06-18,7,Utah,UT,Hudson
2022-06-19,2022-06-25,7,Utah,UT,Hudson
2022-06-26,2022-07-02,7,Utah,UT,Hudson
2022-07-03,2022-07-09,7,Utah,UT,Hudson
2022-07-10,2022-07-16,7,Utah,UT,Nolan
2022-07-17,2022-07-23,7,Utah,UT,Isaiah
2022-07-24,2022-07-30,7,Utah,UT,Andrew
2022-07-31,2022-08-06,7,Utah,UT,Eli
2022-08-07,2022-08-13,7,Utah,UT,Eli
2022-08-14,2022-08-20,7,Utah,UT,Eli
2022-08-21,2022-08-27,7,Utah,UT,Eli
2022-08-28,2022-09-03,7,Utah,UT,Eli
2022-09-04,2022-09-10,7,Utah,UT,Eli
2022-09-11,2022-09-17,7,Utah,UT,Jackson
2022-09-18,2022-09-24,7,Utah,UT,Jackson
2022-09-25,2022-10-01,7,Utah,UT,Hudson
2022-10-02,2022-10-08,7,Utah,UT,Nicholas
2022-10-09,2022-10-15,7,Utah,UT,Nicholas
2022-10-16,2022-10-22,7,Utah,UT,Nicholas
2022-10-23,2022-10-29,7,Utah,UT,Hudson
2022-10-30,2022-11-05,7,Utah,UT,William
2022-11-06,2022-11-12,7,Utah,UT,William
2022-11-13,2022-11-19,7,Utah,UT,William
2022-11-20,2022-11-26,7,Utah,UT,William
2022-11-27,2022-12-03,7,Utah,UT,William
2022-01-02,2022-01-08,7,Vermont,VT,Eli
2022-01-09,2022-01-15,7,Vermont,VT,Miles
2022-01-16,2022-01-22,7,Vermont,VT,Miles
2022-01-23,2022-01-29,7,Vermont,VT,Derrick
2022-01-30,2022-02-05,7,Vermont,VT,William
2022-02-06,2022-02-12,7,Vermont,VT,Eli
2022-02-13,2022-02-19,7,Vermont,VT,Eli
2022-02-20,2022-02-26,7,Vermont,VT,Eli
2022-02-27,2022-03-05,7,Vermont,VT,Eli
2022-03-06,2022-03-12,7,Vermont,VT,Jayden
2022-03-13,2022-03-19,7,Vermont,VT,Nolan
2022-03-20,2022-03-26,7,Vermont,VT,Jackson
2022-03-27,2022-04-02,7,Vermont,VT,Jackson
2022-04-03,2022-04-09,7,Vermont,VT,Andrew
2022-04-10,2022-04-16,7,Vermont,VT,Andrew
2022-04-17,2022-04-23,7,Vermont,VT,Andrew
2022-04-24,2022-04-30,7,Vermont,VT,Andrew
2022-05-01,2022-05-07,7,Vermont,VT,Eli
2022-05-08,2022-05-14,7,Vermont,VT,Nicholas
2022-05-15,2022-05-21,7,Vermont,VT,Julian
2022-05-22,2022-05-28,7,Vermont,VT,Adam
2022-05-29,2022-06-04,7,Vermont,VT,Jackson
2022-06-05,2022-06-11,7,Vermont,VT,Andrew
2022-06-12,2022-06-18,7,Vermont,VT,Hudson
2022-06-19,2022-06-25,7,Vermont,VT,Hudson
2022-06-26,2022-07-02,7,Vermont,VT,Hudson
2022-07-03,2022-07-09,7,Vermont,VT,Hudson
2022-07-10,2022-07-16,7,Vermont,VT,Nolan
2022-07-17,2022-07-23,7,Vermont,VT,Isaiah
2022-07-24,2022-07-30,7,Vermont,VT,Andrew
2022-07-31,2022-08-06,7,Vermont,VT,Eli
2022-08-07,2022-08-13,7,Vermont,VT,Eli
2022-08-14,2022-08-20,7,Vermont,VT,Eli
2022-08-21,2022-08-27,7,Vermont,VT,Eli
2022-08-28,2022-09-03,7,Vermont,VT,Eli
2022-09-04,2022-09-10,7,Vermont,VT,Eli
2022-09-11,2022-09-17,7,Vermont,VT,Jackson
2022-09-18,2022-09-24,7,Vermont,VT,Jackson
2022-09-25,2022-10-01,7,Vermont,VT,Hudson
2022-10-02,2022-10-08,7,Vermont,VT,Nicholas
2022-10-09,2022-10-15,7,Vermont,VT,Nicholas
2022-10-16,2022-10-22,7,Vermont,VT,Nicholas
2022-10-23,2022-10-29,7,Vermont,VT,Hudson
2022-10-30,2022-11-05,7,Vermont,VT,William
2022-11-06,2022-11-12,7,Vermont,VT,William
2022-11-13,2022-11-19,7,Vermont,VT,William
2022-11-20,2022-11-26,7,Vermont,VT,William
2022-11-27,2022-12-03,7,Vermont,VT,William
2022-01-02,2022-01-08,7,Virginia,VA,Eli
2022-01-09,2022-01-15,7,Virginia,VA,Miles
2022-01-16,2022-01-22,7,Virginia,VA,Miles
2022-01-23,2022-01-29,7,Virginia,VA,Derrick
2022-01-30,2022-02-05,7,Virginia,VA,William
2022-02-06,2022-02-12,7,Virginia,VA,Eli
2022-02-13,2022-02-19,7,Virginia,VA,Eli
2022-02-20,2022-02-26,7,Virginia,VA,Eli
2022-02-27,2022-03-05,7,Virginia,VA,Eli
2022-03-06,2022-03-12,7,Virginia,VA,Jayden
2022-03-13,2022-03-19,7,Virginia,VA,Nolan
2022-03-20,2022-03-26,7,Virginia,VA,Jackson
2022-03-27,2022-04-02,7,Virginia,VA,Jackson
2022-04-03,2022-04-09,7,Virginia,VA,Andrew
2022-04-10,2022-04-16,7,Virginia,VA,Andrew
2022-04-17,2022-04-23,7,Virginia,VA,Andrew
2022-04-24,2022-04-30,7,Virginia,VA,Andrew
2022-05-01,2022-05-07,7,Virginia,VA,Eli
2022-05-08,2022-05-14,7,Virginia,VA,Nicholas
2022-05-15,2022-05-21,7,Virginia,VA,Julian
2022-05-22,2022-05-28,7,Virginia,VA,Adam
2022-05-29,2022-06-04,7,Virginia,VA,Jackson
2022-06-05,2022-06-11,7,Virginia,VA,Andrew
2022-06-12,2022-06-18,7,Virginia,VA,Hudson
2022-06-19,2022-06-25,7,Virginia,VA,Hudson
2022-06-26,2022-07-02,7,Virginia,VA,Hudson
2022-07-03,2022-07-09,7,Virginia,VA,Hudson
2022-07-10,2022-07-16,7,Virginia,VA,Nolan
2022-07-17,2022-07-23,7,Virginia,VA,Isaiah
2022-07-24,2022-07-30,7,Virginia,VA,Andrew
2022-07-31,2022-08-06,7,Virginia,VA,Eli
2022-08-07,2022-08-13,7,Virginia,VA,Eli
2022-08-14,2022-08-20,7,Virginia,VA,Eli
2022-08-21,2022-08-27,7,Virginia,VA,Eli
2022-08-28,2022-09-03,7,Virginia,VA,Eli
2022-09-04,2022-09-10,7,Virginia,VA,Eli
2022-09-11,2022-09-17,7,Virginia,VA,Jackson
2022-09-18,2022-09-24,7,Virginia,VA,Jackson
2022-09-25,2022-10-01,7,Virginia,VA,Hudson
2022-10-02,2022-10-08,7,Virginia,VA,Nicholas
2022-10-09,2022-10-15,7,Virginia,VA,Nicholas
2022-10-16,2022-10-22,7,Virginia,VA,Nicholas
2022-10-23,2022-10-29,7,Virginia,VA,Hudson
2022-10-30,2022-11-05,7,Virginia,VA,William
2022-11-06,2022-11-12,7,Virginia,VA,William
2022-11-13,2022-11-19,7,Virginia,VA,William
2022-11-20,2022-11-26,7,Virginia,VA,William
2022-11-27,2022-12-03,7,Virginia,VA,William
2022-01-02,2022-01-08,7,Washington,WA,Eli
2022-01-09,2022-01-15,7,Washington,WA,Miles
2022-01-16,2022-01-22,7,Washington,WA,Miles
2022-01-23,2022-01-29,7,Washington,WA,Derrick
2022-01-30,2022-02-05,7,Washington,WA,William
2022-02-06,2022-02-12,7,Washington,WA,Eli
2022-02-13,2022-02-19,7,Washington,WA,Eli
2022-02-20,2022-02-26,7,Washington,WA,Eli
2022-02-27,2022-03-05,7,Washington,WA,Eli
2022-03-06,2022-03-12,7,Washington,WA,Jayden
2022-03-13,2022-03-19,7,Washington,WA,Nolan
2022-03-20,2022-03-26,7,Washington,WA,Jackson
2022-03-27,2022-04-02,7,Washington,WA,Jackson
2022-04-03,2022-04-09,7,Washington,WA,Andrew
2022-04-10,2022-04-16,7,Washington,WA,Andrew
2022-04-17,2022-04-23,7,Washington,WA,Andrew
2022-04-24,2022-04-30,7,Washington,WA,Andrew
2022-05-01,2022-05-07,7,Washington,WA,Eli
2022-05-08,2022-05-14,7,Washington,WA,Nicholas
2022-05-15,2022-05-21,7,Washington,WA,Julian
2022-05-22,2022-05-28,7,Washington,WA,Adam
2022-05-29,2022-06-04,7,Washington,WA,Jackson
2022-06-05,2022-06-11,7,Washington,WA,Andrew
2022-06-12,2022-06-18,7,Washington,WA,Hudson
2022-06-19,2022-06-25,7,Washington,WA,Hudson
2022-06-26,2022-07-02,7,Washington,WA,Hudson
2022-07-03,2022-07-09,7,Washington,WA,Hudson
2022-07-10,2022-07-16,7,Washington,WA,Nolan
2022-07-17,2022-07-23,7,Washington,WA,Isaiah
2022-07-24,2022-07-30,7,Washington,WA,Andrew
2022-07-31,2022-08-06,7,Washington,WA,Eli
2022-08-07,2022-08-13,7,Washington,WA,Eli
2022-08-14,2022-08-20,7,Washington,WA,Eli
2022-08-21,2022-08-27,7,Washington,WA,Eli
2022-08-28,2022-09-03,7,Washington,WA,Eli
2022-09-04,2022-09-10,7,Washington,WA,Eli
2022-09-11,2022-09-17,7,Washington,WA,Jackson
2022-09-18,2022-09-24,7,Washington,WA,Jackson
2022-09-25,2022-10-01,7,Washington,WA,Hudson
2022-10-02,2022-10-08,7,Washington,WA,Nicholas
2022-10-09,2022-10-15,7,Washington,WA,Nicholas
2022-10-16,2022-10-22,7,Washington,WA,Nicholas
2022-10-23,2022-10-29,7,Washington,WA,Hudson
2022-10-30,2022-11-05,7,Washington,WA,William
2022-11-06,2022-11-12,7,Washington,WA,William
2022-11-13,2022-11-19,7,Washington,WA,William
2022-11-20,2022-11-26,7,Washington,WA,William
2022-11-27,2022-12-03,7,Washington,WA,William
2022-01-02,2022-01-08,7,West Virginia,WV,Eli
2022-01-09,2022-01-15,7,West Virginia,WV,Miles
2022-01-16,2022-01-22,7,West Virginia,WV,Miles
2022-01-23,2022-01-29,7,West Virginia,WV,Derrick
2022-01-30,2022-02-05,7,West Virginia,WV,William
2022-02-06,2022-02-12,7,West Virginia,WV,Eli
2022-02-13,2022-02-19,7,West Virginia,WV,Eli
2022-02-20,2022-02-26,7,West Virginia,WV,Eli
2022-02-27,2022-03-05,7,West Virginia,WV,Eli
2022-03-06,2022-03-12,7,West Virginia,WV,Jayden
2022-03-13,2022-03-19,7,West Virginia,WV,Nolan
2022-03-20,2022-03-26,7,West Virginia,WV,Jackson
2022-03-27,2022-04-02,7,West Virginia,WV,Jackson
2022-04-03,2022-04-09,7,West Virginia,WV,Andrew
2022-04-10,2022-04-16,7,West Virginia,WV,Andrew
2022-04-17,2022-04-23,7,West Virginia,WV,Andrew
2022-04-24,2022-04-30,7,West Virginia,WV,Andrew
2022-05-01,2022-05-07,7,West Virginia,WV,Eli
2022-05-08,2022-05-14,7,West Virginia,WV,Nicholas
2022-05-15,2022-05-21,7,West Virginia,WV,Julian
2022-05-22,2022-05-28,7,West Virginia,WV,Adam
2022-05-29,2022-06-04,7,West Virginia,WV,Jackson
2022-06-05,2022-06-11,7,West Virginia,WV,Andrew
2022-06-12,2022-06-18,7,West Virginia,WV,Hudson
2022-06-19,2022-06-25,7,West Virginia,WV,Hudson
2022-06-26,2022-07-02,7,West Virginia,WV,Hudson
2022-07-03,2022-07-09,7,West Virginia,WV,Hudson
2022-07-10,2022-07-16,7,West Virginia,WV,Nolan
2022-07-17,2022-07-23,7,West Virginia,WV,Isaiah
2022-07-24,2022-07-30,7,West Virginia,WV,Andrew
2022-07-31,2022-08-06,7,West Virginia,WV,Eli
2022-08-07,2022-08-13,7,West Virginia,WV,Eli
2022-08-14,2022-08-20,7,West Virginia,WV,Eli
2022-08-21,2022-08-27,7,West Virginia,WV,Eli
2022-08-28,2022-09-03,7,West Virginia,WV,Eli
2022-09-04,2022-09-10,7,West Virginia,WV,Eli
2022-09-11,2022-09-17,7,West Virginia,WV,Jackson
2022-09-18,2022-09-24,7,West Virginia,WV,Jackson
2022-09-25,2022-10-01,7,West Virginia,WV,Hudson
2022-10-02,2022-10-08,7,West Virginia,WV,Nicholas
2022-10-09,2022-10-15,7,West Virginia,WV,Nicholas
2022-10-16,2022-10-22,7,West Virginia,WV,Nicholas
2022-10-23,2022-10-29,7,West Virginia,WV,Hudson
2022-10-30,2022-11-05,7,West Virginia,WV,William
2022-11-06,2022-11-12,7,West Virginia,WV,William
2022-11-13,2022-11-19,7,West Virginia,WV,William
2022-11-20,2022-11-26,7,West Virginia,WV,William
2022-11-27,2022-12-03,7,West Virginia,WV,William
2022-01-02,2022-01-08,7,Wisconsin,WI,Eli
2022-01-09,2022-01-15,7,Wisconsin,WI,Miles
2022-01-16,2022-01-22,7,Wisconsin,WI,Miles
2022-01-23,2022-01-29,7,Wisconsin,WI,Derrick
2022-01-30,2022-02-05,7,Wisconsin,WI,William
2022-02-06,2022-02-12,7,Wisconsin,WI,Eli
2022-02-13,2022-02-19,7,Wisconsin,WI,Eli
2022-02-20,2022-02-26,7,Wisconsin,WI,Eli
2022-02-27,2022-03-05,7,Wisconsin,WI,Eli
2022-03-06,2022-03-12,7,Wisconsin,WI,Jayden
2022-03-13,2022-03-19,7,Wisconsin,WI,Nolan
2022-03-20,2022-03-26,7,Wisconsin,WI,Jackson
2022-03-27,2022-04-02,7,Wisconsin,WI,Jackson
2022-04-03,2022-04-09,7,Wisconsin,WI,Andrew
2022-04-10,2022-04-16,7,Wisconsin,WI,Andrew
2022-04-17,2022-04-23,7,Wisconsin,WI,Andrew
2022-04-24,2022-04-30,7,Wisconsin,WI,Andrew
2022-05-01,2022-05-07,7,Wisconsin,WI,Eli
2022-05-08,2022-05-14,7,Wisconsin,WI,Nicholas
2022-05-15,2022-05-21,7,Wisconsin,WI,Julian
2022-05-22,2022-05-28,7,Wisconsin,WI,Adam
2022-05-29,2022-06-04,7,Wisconsin,WI,Jackson
2022-06-05,2022-06-11,7,Wisconsin,WI,Andrew
2022-06-12,2022-06-18,7,Wisconsin,WI,Hudson
2022-06-19,2022-06-25,7,Wisconsin,WI,Hudson
2022-06-26,2022-07-02,7,Wisconsin,WI,Hudson
2022-07-03,2022-07-09,7,Wisconsin,WI,Hudson
2022-07-10,2022-07-16,7,Wisconsin,WI,Nolan
2022-07-17,2022-07-23,7,Wisconsin,WI,Isaiah
2022-07-24,2022-07-30,7,Wisconsin,WI,Andrew
2022-07-31,2022-08-06,7,Wisconsin,WI,Eli
2022-08-07,2022-08-13,7,Wisconsin,WI,Eli
2022-08-14,2022-08-20,7,Wisconsin,WI,Eli
2022-08-21,2022-08-27,7,Wisconsin,WI,Eli
2022-08-28,2022-09-03,7,Wisconsin,WI,Eli
2022-09-04,2022-09-10,7,Wisconsin,WI,Eli
2022-09-11,2022-09-17,7,Wisconsin,WI,Jackson
2022-09-18,2022-09-24,7,Wisconsin,WI,Jackson
2022-09-25,2022-10-01,7,Wisconsin,WI,Hudson
2022-10-02,2022-10-08,7,Wisconsin,WI,Nicholas
2022-10-09,2022-10-15,7,Wisconsin,WI,Nicholas
2022-10-16,2022-10-22,7,Wisconsin,WI,Nicholas
2022-10-23,2022-10-29,7,Wisconsin,WI,Hudson
2022-10-30,2022-11-05,7,Wisconsin,WI,William
2022-11-06,2022-11-12,7,Wisconsin,WI,William
2022-11-13,2022-11-19,7,Wisconsin,WI,William
2022-11-20,2022-11-26,7,Wisconsin,WI,William
2022-11-27,2022-12-03,7,Wisconsin,WI,William
2022-01-02,2022-01-08,7,Wyoming,WY,Eli
2022-01-09,2022-01-15,7,Wyoming,WY,Miles
